20190109,10:15,61.01
20190109,10:30,61.11
20190109,10:45,60.45
20190109,11:00,60.83
20190109,11:15,60.83
20190109,11:30,59.83
20190109,11:45,60.83
20190109,12:00,60.49
20190109,12:15,60.69
20190109,12:30,61.45
20190109,12:45,61.94
20190109,13:00,62.77
20190109,13:15,63.64
20190109,13:30,64.23
20190109,13:45,63.74
20190109,14:00,64.44
20190109,14:15,65.62
20190109,14:30,66.1
20190109,14:45,65.75
20190109,15:00,65.51
20190109,15:15,66.34
20190109,15:30,66.2
20190109,15:45,66.9
20190109,16:00,66.76
20190109,16:15,66.41
20190109,16:30,66.03
20190109,16:45,66
20190109,17:00,65.3
20190109,17:15,65.34
20190109,17:30,65.27
20190109,17:45,64.5
20190109,18:00,63.92
20190109,18:15,63.43
20190109,18:30,62.43
20190109,18:45,62.6
20190109,19:00,63.26
20190109,19:15,63.71
20190109,19:30,64.85
20190109,19:45,69.08
20190109,20:00,74.7
20190109,20:15,76.01
20190109,20:30,77.81
20190109,20:45,78.96
20190109,21:00,80.76
20190109,21:15,82.6
20190109,21:30,85.27
20190109,21:45,87.8
20190109,22:00,88.8
20190109,22:15,90.81
20190109,22:30,91.89
20190109,22:45,93.41
20190109,23:00,93.69
20190109,23:15,94.21
20190109,23:30,94
20190109,23:45,94
20190110,00:00,94.18
20190110,00:15,93.55
20190110,00:30,92.62
20190110,00:45,92.03
20190110,01:00,92.13
20190110,01:15,90.23
20190110,01:30,90.05
20190110,01:45,89.39
20190110,02:00,87.9
20190110,02:15,87.62
20190110,02:30,86.34
20190110,02:45,85.55
20190110,03:00,84.85
20190110,03:15,83.78
20190110,03:30,83.02
20190110,03:45,82.25
20190110,04:00,81.77
20190110,04:15,81.39
20190110,04:30,80.69
20190110,04:45,79.86
20190110,05:00,79.65
20190110,05:15,78.92
20190110,05:30,77.4
20190110,05:45,76.33
20190110,06:00,71.96
20190110,06:15,69.6
20190110,06:30,67.87
20190110,06:45,66.79
20190110,07:00,66.24
20190110,07:15,64.99
20190110,07:30,64.82
20190110,07:45,63.71
20190110,08:00,63.54
20190110,08:15,63.12
20190110,08:30,62.15
20190110,08:45,60.97
20190110,09:00,60.45
20190110,09:15,59.69
20190110,09:30,59.58
20190110,09:45,58.54
20190110,10:00,57.71
20190110,10:15,57.36
20190110,10:30,56.84
20190110,10:45,56.81
20190110,11:00,56.77
20190110,11:15,56.64
20190110,11:30,56.6
20190110,11:45,56.95
20190110,12:00,56.53
20190110,12:15,57.09
20190110,12:30,57.4
20190110,12:45,58.2
20190110,13:00,60.1
20190110,13:15,60.55
20190110,13:30,61.56
20190110,13:45,61.66
